,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
1422,CTAS,667.85,643.66,581.34,560.81,543.24,True,439.63,687.03,119.05,True,True,True,True,True,True,True,True,True
1423,CTBB,9.88,10.09,10.58,11.34,11.7,False,8.67,14.94,71.43,False,False,False,False,False,False,False,True,False
1424,CTBI,42.99,40.49,39.84,39.13,38.73,True,33.25,44.94,79.37,True,True,True,True,True,False,True,True,False
1425,CTCX,2.2,2.76,3.04,3.45,4.2,False,1.7,11.0,80.95,False,False,False,False,False,False,False,True,False
1426,CTDD,9.94,10.35,10.78,11.62,12.01,False,8.88,15.78,74.6,False,False,False,False,False,False,False,True,False
1427,CTGO,20.0,19.14,18.54,18.87,19.56,False,14.61,32.7,86.51,True,False,False,False,True,True,False,True,False
1428,CTHR,0.39,0.35,0.41,0.52,0.58,False,0.3,1.05,69.84,False,False,False,False,True,True,False,False,False
1429,CTKB,5.94,7.16,6.94,7.29,7.48,False,4.1,11.99,78.57,False,False,False,False,False,True,False,True,False
1430,CTLP,6.25,6.35,6.67,6.88,7.01,False,5.46,8.21,80.16,False,False,False,False,False,False,True,True,False
1431,CTLT,56.0,56.75,48.17,47.88,46.63,True,31.86,59.82,91.27,True,True,True,True,False,True,True,True,False
1432,CTM,0.25,0.28,0.28,0.31,0.33,False,0.18,1.02,57.14,False,False,False,False,False,True,False,False,False
1433,CTMX,1.67,2.04,1.6,1.6,1.57,True,1.07,2.74,73.02,True,False,True,False,False,True,False,True,False
1434,CTO,17.17,16.82,16.71,16.87,16.87,True,15.71,18.0,88.89,True,False,True,False,True,False,True,True,False
1435,CTOS,5.42,5.89,6.01,6.18,6.29,False,4.71,7.19,79.37,False,False,False,False,False,False,True,True,False
1436,CTR,41.52,39.97,35.81,35.04,34.05,True,27.54,42.58,106.35,True,True,True,True,True,True,True,True,True
1437,CTRA,28.11,26.78,26.45,26.71,26.41,True,22.97,29.71,84.92,True,False,True,False,True,False,True,True,False
1438,CTRE,23.79,23.57,22.4,21.87,21.46,True,18.4,24.52,83.33,True,True,True,True,True,False,True,True,False
1439,CTRM,3.31,3.98,4.12,4.22,4.28,False,2.91,7.09,62.7,False,False,False,False,False,False,False,False,False
1440,CTRN,22.3,27.58,25.9,24.57,23.93,True,14.62,32.13,67.46,False,True,True,True,False,True,False,False,False
1441,CTS,45.11,45.02,42.34,42.62,42.45,True,35.83,47.26,69.84,True,False,True,False,True,False,True,False,False
1442,CTSH,68.15,74.17,72.1,71.41,70.82,True,58.4,79.82,79.37,False,True,True,True,False,False,True,True,False
1443,CTSO,0.82,0.94,1.24,1.67,1.92,False,0.79,4.03,67.46,False,False,False,False,False,False,False,False,False
1444,CTV,2.36,2.08,1.58,1.48,1.35,True,0.89,2.5,80.16,True,True,True,True,True,True,True,True,True
1445,CTVA,55.29,55.19,50.44,51.06,51.19,False,43.55,61.46,77.78,True,False,False,False,True,False,True,True,False
1446,CTXR,0.77,0.79,0.75,0.81,0.85,False,0.6,1.51,64.29,False,False,False,False,False,False,False,False,False
1447,CUBA,2.41,2.62,2.74,3.02,3.15,False,2.25,4.06,76.19,False,False,False,False,False,False,False,True,False
1448,CUBB,19.25,19.78,19.52,19.44,19.28,True,15.12,21.99,81.75,False,True,True,True,False,False,True,True,False
1449,CUBE,42.3,43.8,41.83,42.02,42.07,False,33.28,47.76,79.37,True,False,False,False,False,False,True,True,False
1450,CUBI,50.27,51.62,47.21,44.69,42.74,True,16.02,59.67,88.1,True,True,True,True,False,True,True,True,False
1451,CUE,1.52,1.93,2.29,2.56,2.76,False,1.5,4.91,62.7,False,False,False,False,False,False,False,False,False
1452,CUK,13.46,14.13,13.8,14.15,14.27,True,7.9,17.5,74.6,False,False,True,False,False,True,True,True,False
1453,CULL,10.49,10.42,10.52,10.57,10.61,False,9.94,11.59,86.51,False,False,False,False,True,False,True,True,False
1454,CULP,4.61,4.71,5.18,5.27,5.3,False,4.2,5.84,65.08,False,False,False,False,False,False,True,False,False
1455,CURI,1.09,0.77,0.65,0.72,0.7,True,0.45,1.45,67.46,True,False,True,False,True,True,True,False,False
1456,CURV,4.78,4.48,4.05,3.64,3.47,True,1.23,6.35,80.95,True,True,True,True,True,True,True,True,True
1457,CUTR,2.11,2.08,2.97,5.61,6.93,False,1.38,22.8,61.9,False,False,False,False,True,True,False,False,False
1458,CUZ,22.82,23.04,21.9,22.24,22.18,True,17.61,24.8,84.92,True,False,True,False,False,False,True,True,False
1459,CVAC,2.55,3.13,4.46,5.59,6.34,False,2.44,12.25,65.87,False,False,False,False,False,False,False,False,False
1460,CVBF,17.03,17.0,17.53,17.48,17.21,True,10.86,21.31,69.05,False,True,True,False,True,True,True,False,False
1461,CVCO,380.0,373.47,321.79,312.16,303.25,True,248.21,399.06,81.75,True,True,True,True,True,True,True,True,True
1462,CVE,21.28,19.07,18.24,18.43,18.04,True,14.9,21.8,102.38,True,False,True,False,True,True,True,True,False
1463,CVEO,26.12,24.83,22.76,21.88,21.21,True,18.07,27.77,86.51,True,True,True,True,True,True,True,True,True
1464,CVGI,6.36,6.39,6.67,7.41,7.78,False,5.58,11.43,74.6,False,False,False,False,False,False,False,True,False
1465,CVGW,28.05,27.7,26.76,28.54,28.98,False,21.69,38.26,69.84,False,False,False,False,True,False,False,False,False
1466,CVI,34.02,34.59,32.81,33.23,32.59,True,23.25,37.68,88.1,True,False,True,False,False,True,True,True,False
1467,CVII,10.71,10.67,10.55,10.52,10.48,True,10.16,10.8,94.44,True,True,True,True,True,False,True,True,False
1468,CVKD,0.4,0.61,0.66,0.73,0.83,False,0.39,2.25,92.86,False,False,False,False,False,False,False,True,False
1469,CVLG,44.05,47.07,45.24,46.31,46.0,True,34.35,56.91,78.57,False,False,True,False,False,False,True,True,False
1470,CVLT,97.17,97.07,81.92,79.26,76.78,True,57.44,101.43,135.71,True,True,True,True,True,True,True,True,True
1471,CVLY,22.53,22.41,21.88,21.61,21.42,True,16.18,25.71,69.84,True,True,True,True,True,True,True,False,False
1472,CVM,1.45,1.96,2.09,1.97,2.03,False,1.07,3.08,72.22,False,True,False,False,False,True,False,True,False
1473,CVNA,76.78,75.38,51.89,50.04,44.86,True,6.93,90.81,79.37,True,True,True,True,True,True,True,True,True
1474,CVR,16.18,15.68,16.51,17.85,18.79,False,14.76,30.0,67.46,False,False,False,False,True,False,False,False,False
1475,CVRX,14.61,19.52,20.32,19.46,19.25,True,9.39,33.01,73.81,False,True,True,False,False,True,False,True,False
1476,CVS,68.92,74.92,73.34,72.74,72.44,True,65.17,81.42,85.71,False,True,True,True,False,False,True,True,False
1477,CVU,2.74,2.55,2.71,2.97,3.09,False,2.15,4.17,79.37,False,False,False,False,True,False,False,True,False
1478,CVV,4.5,4.9,5.3,5.78,6.03,False,4.05,11.29,73.81,False,False,False,False,False,False,False,True,False
1479,CVX,162.42,155.67,153.11,155.04,154.65,True,141.77,171.04,84.13,True,False,True,False,True,False,True,True,False
1480,CW,253.52,244.95,223.05,217.08,209.95,True,158.06,259.13,103.97,True,True,True,True,True,True,True,True,True
1481,CWAN,16.83,17.56,18.89,18.53,18.45,True,14.36,21.31,92.86,False,True,True,False,False,False,True,True,False
1482,CWBC,18.49,18.6,18.12,17.46,17.17,True,12.75,22.44,84.13,True,True,True,True,False,True,True,True,False
1483,CWCO,24.72,27.92,30.92,29.2,28.96,True,16.68,37.77,80.16,False,True,True,False,False,True,False,True,False
1484,CWD,0.81,1.06,1.28,1.38,1.49,False,0.81,7.7,63.49,False,False,False,False,False,False,False,False,False
1485,CWEN,23.51,22.51,23.37,23.93,24.49,False,18.76,31.61,72.22,False,False,False,False,True,False,False,True,False
1486,CWH,22.88,25.63,23.24,24.25,24.63,False,16.52,32.48,73.02,False,False,False,False,False,True,False,True,False
1487,CWK,9.79,10.05,9.2,9.24,9.09,True,6.51,11.67,74.6,True,False,True,False,False,True,True,True,False
1488,CWST,95.49,94.04,85.7,84.8,84.07,True,73.32,98.87,84.92,True,True,True,True,True,True,True,True,True
1489,CWT,46.62,46.08,48.21,48.94,49.54,False,43.77,58.17,66.67,False,False,False,False,True,False,True,False,False
1490,CX,8.23,8.26,7.49,7.51,7.36,True,5.79,9.15,96.03,True,False,True,False,False,True,True,True,False
1491,CXAI,3.58,2.93,1.89,2.84,3.48,False,1.04,13.6,61.11,True,False,False,False,True,True,False,False,False
1492,CXDO,4.33,5.25,4.01,3.46,3.18,True,1.28,7.4,79.37,True,True,True,True,False,True,False,True,False
1493,CXE,3.5,3.57,3.43,3.43,3.43,True,3.0,3.64,77.78,True,False,True,False,False,False,True,True,False
1494,CXH,7.38,7.52,7.33,7.36,7.34,True,6.47,7.67,95.24,True,False,True,False,False,False,True,True,False
1495,CXM,11.92,12.62,13.14,13.45,13.65,False,11.11,16.73,99.21,False,False,False,False,False,False,False,True,False
1496,CXT,63.2,60.18,56.41,56.92,56.41,True,46.53,63.2,91.27,True,False,True,False,True,True,True,True,False
1497,CXW,15.16,15.02,13.86,12.89,12.32,True,8.33,16.11,88.89,True,True,True,True,True,True,True,True,True
1498,CYBN,0.35,0.39,0.44,0.42,0.41,True,0.23,0.65,65.87,False,True,True,False,False,True,False,False,False
1499,CYBR,240.24,257.32,216.79,202.64,193.43,True,121.5,281.31,104.76,True,True,True,True,False,True,True,True,False
1500,CYCC,1.76,2.31,4.02,4.92,5.63,False,1.57,11.4,63.49,False,False,False,False,False,False,False,False,False
1501,CYCCP,13.5,18.11,15.43,15.37,14.83,True,5.8,22.0,92.06,False,True,True,True,False,True,False,True,False
1502,CYCN,3.05,3.13,3.1,3.22,3.33,False,1.91,6.26,63.49,False,False,False,False,False,True,False,False,False
1503,CYD,8.44,8.58,8.82,9.37,9.54,False,7.41,12.17,85.71,False,False,False,False,False,False,False,True,False
1504,CYH,2.95,3.12,3.02,3.22,3.32,False,2.07,6.34,74.6,False,False,False,False,False,True,False,True,False
1505,CYN,0.16,0.17,0.23,0.37,0.46,False,0.1,1.29,58.73,False,False,False,False,False,True,False,False,False
1506,CYRX,16.41,16.82,14.74,14.74,14.88,False,9.17,23.89,67.46,True,False,False,False,False,True,False,False,False
1507,CYTH,1.23,1.51,1.45,1.47,1.52,True,0.91,2.3,70.63,False,False,True,False,False,True,False,True,False
1508,CYTHW,0.22,0.28,0.31,0.32,0.33,False,0.21,0.45,76.98,False,False,False,False,False,False,False,True,False
1509,CYTK,66.23,70.81,56.49,50.8,47.4,True,26.88,108.06,75.4,True,True,True,True,False,True,False,True,False
1510,CYTO,1.45,1.86,3.19,4.2,5.34,False,1.4,22.8,46.83,False,False,False,False,False,False,False,False,False
1511,CZFS,44.5,45.89,52.27,54.55,57.97,False,40.77,91.48,68.25,False,False,False,False,False,False,False,False,False
1512,CZNC,18.01,18.1,19.21,19.32,19.53,False,16.99,23.23,69.05,False,False,False,False,False,False,True,False,False
1513,CZOO,9.18,6.04,21.28,47.18,58.41,False,2.12,190.0,45.24,False,False,False,False,True,True,False,False,False
1514,CZR,39.18,41.58,43.71,46.42,47.13,False,37.98,59.38,79.37,False,False,False,False,False,False,False,True,False
1515,CZWI,10.68,11.74,10.95,10.73,10.5,True,7.75,12.61,89.68,False,True,True,True,False,True,True,True,False
1516,D,50.81,47.73,46.08,47.06,47.4,False,39.53,57.35,77.78,True,False,False,False,True,False,True,True,False
1517,DAC,74.76,72.23,70.77,69.94,69.31,True,54.46,79.37,80.95,True,True,True,True,True,True,True,True,True
1518,DADA,1.9,2.14,2.9,3.55,3.9,False,1.41,6.69,62.7,False,False,False,False,False,True,False,False,False
1519,DAIO,3.55,3.51,3.33,3.51,3.57,False,2.84,4.65,65.08,True,False,False,False,True,False,True,False,False
1520,DAKT,9.27,9.04,9.03,8.73,8.43,True,4.77,12.17,96.83,True,True,True,True,True,True,True,True,True
1521,DAL,49.44,44.36,39.66,40.77,40.48,True,30.65,49.44,100.79,True,False,True,False,True,True,True,True,False
1522,DALN,3.78,3.86,4.14,4.19,4.19,True,3.72,4.9,87.3,False,False,True,False,False,False,True,True,False
1523,DAN,12.44,12.42,13.13,14.09,14.48,False,11.27,19.16,92.06,False,False,False,False,True,False,False,True,False
1524,DAO,3.6,4.06,3.96,4.03,4.13,False,3.08,6.7,73.02,False,False,False,False,False,False,False,True,False
1525,DAR,43.18,43.79,45.2,49.9,51.59,False,40.13,69.8,72.22,False,False,False,False,False,False,False,True,False
1526,DARE,0.3,0.46,0.4,0.48,0.53,False,0.28,1.05,64.29,False,False,False,False,False,False,False,False,False
1527,DASH,129.89,130.44,105.01,99.36,93.6,True,56.82,140.95,100.0,True,True,True,True,False,True,True,True,False
1528,DATS,1.22,1.33,1.81,2.6,3.01,False,1.14,8.2,65.87,False,False,False,False,False,False,False,False,False
1529,DATSW,0.11,0.07,0.06,0.06,0.06,False,0.03,0.19,85.71,True,False,False,False,True,True,False,True,False
1530,DAVA,30.31,42.77,57.53,55.97,57.63,False,29.65,80.02,77.78,False,True,False,False,False,False,False,True,False
1531,DAVE,42.34,32.32,16.48,13.99,11.04,True,4.55,42.34,95.24,True,True,True,True,True,True,True,True,True
1532,DAWN,16.77,15.23,13.64,13.53,13.29,True,9.68,17.46,83.33,True,True,True,True,True,True,True,True,True
1533,DAY,59.22,66.47,67.44,68.41,68.74,True,56.7,75.11,80.95,False,False,True,False,False,False,True,True,False
1534,DB,16.49,14.67,12.95,12.43,11.9,True,9.94,16.49,107.94,True,True,True,True,True,True,True,True,True
1535,DBGI,3.01,3.95,4.26,6.33,7.59,False,2.35,31.5,54.76,False,False,False,False,False,False,False,False,False
1536,DBI,9.65,9.91,10.1,10.18,10.2,True,6.27,12.81,81.75,False,False,True,False,False,True,True,True,False
1537,DBL,14.89,15.12,14.91,14.78,14.73,True,13.87,15.53,80.16,False,True,True,True,False,False,True,True,False
1538,DBRG,17.67,18.55,17.64,17.37,16.96,True,10.48,20.71,92.86,True,True,True,True,False,True,True,True,False
1539,DBVT,0.68,0.78,0.92,1.08,1.2,False,0.66,2.23,65.08,False,False,False,False,False,False,False,False,False
1540,DBX,23.51,24.47,27.31,27.32,27.57,True,19.62,33.16,100.0,False,False,True,False,False,False,False,True,False
1541,DC,2.44,2.27,2.45,2.56,2.61,False,1.98,3.82,77.78,False,False,False,False,True,False,False,True,False
1542,DCBO,45.06,48.97,45.81,44.3,43.47,True,29.97,54.5,84.92,False,True,True,True,False,True,True,True,False
1543,DCF,8.52,8.52,8.16,8.05,7.96,True,7.45,8.63,89.68,True,True,True,True,False,False,True,True,False
1544,DCGO,3.5,3.72,4.66,5.65,6.18,False,2.99,10.5,76.98,False,False,False,False,False,False,False,True,False
1545,DCI,72.62,71.77,65.17,64.44,63.29,True,57.3,74.92,100.79,True,True,True,True,True,False,True,True,False
1546,DCO,54.21,50.63,49.35,48.46,47.71,True,40.76,56.81,91.27,True,True,True,True,True,True,True,True,True
1547,DCOM,20.02,18.61,20.84,20.97,20.91,True,15.58,27.61,69.05,False,False,True,False,True,False,False,False,False
1548,DCOMP,17.15,16.9,16.66,16.59,16.49,True,13.51,19.0,70.63,True,True,True,True,True,False,True,True,False
1549,DCPH,15.03,15.64,14.11,14.07,13.98,True,10.11,17.36,65.87,True,True,True,True,False,True,True,False,False
1550,DCTH,5.7,4.51,3.94,4.13,4.24,False,2.25,7.96,73.02,True,False,False,False,True,True,False,True,False
1551,DD,73.76,72.7,72.18,72.99,72.45,True,61.21,78.08,88.89,True,False,True,False,True,False,True,True,False
1552,DDD,3.53,4.42,4.78,5.44,5.99,False,3.39,10.73,62.7,False,False,False,False,False,False,False,False,False
1553,DDI,11.33,11.92,9.63,9.46,9.35,True,7.35,14.69,76.19,True,True,True,True,False,True,True,True,False
1554,DDL,1.23,1.24,1.57,1.77,1.94,False,1.08,4.04,76.98,False,False,False,False,False,False,False,True,False
1555,DDOG,127.48,125.81,113.88,110.59,107.91,True,62.69,136.15,107.14,True,True,True,True,True,True,True,True,True
1556,DDS,436.54,425.48,376.17,365.34,356.15,True,275.31,475.54,80.95,True,True,True,True,True,True,True,True,True
1557,DDT,25.64,26.0,25.83,25.79,25.79,True,25.23,26.59,85.71,False,True,True,True,False,False,True,True,False
1558,DE,398.45,386.37,383.16,391.78,391.74,True,345.98,446.33,87.3,True,False,True,False,True,False,True,True,False
1559,DEA,11.91,11.53,11.92,12.43,12.72,False,10.33,15.0,67.46,False,False,False,False,True,False,True,False,False
1560,DECA,8.21,6.85,8.72,9.24,9.48,False,4.33,12.01,93.65,False,False,False,False,True,True,False,True,False
1561,DECK,829.4,881.65,721.03,676.34,643.7,True,440.33,952.94,106.35,True,True,True,True,False,True,True,True,False
1562,DEI,13.82,13.38,13.17,13.3,13.23,True,10.27,15.76,80.16,True,False,True,False,True,True,True,True,False
1563,DELL,118.9,109.68,85.56,78.75,72.14,True,41.67,132.72,90.48,True,True,True,True,True,True,True,True,True
1564,DENN,8.35,8.91,9.41,9.63,9.96,False,8.06,12.5,61.11,False,False,False,False,False,False,False,False,False
1565,DEO,140.71,146.63,146.87,152.56,155.23,False,136.03,189.25,75.4,False,False,False,False,False,False,False,True,False
1566,DERM,3.51,3.8,4.24,3.72,3.54,True,1.03,7.96,91.27,False,True,True,False,False,True,False,True,False
1567,DESP,12.28,10.51,8.89,8.59,8.12,True,5.1,13.14,91.27,True,True,True,True,True,True,True,True,True
1568,DFH,36.09,37.77,30.48,29.55,28.1,True,14.6,43.73,105.56,True,True,True,True,False,True,True,True,False
1569,DFIN,65.55,62.53,59.52,56.66,55.08,True,41.78,65.55,101.59,True,True,True,True,True,True,True,True,True
1570,DFLI,0.82,0.54,0.73,1.05,1.19,False,0.43,5.16,66.67,False,False,False,False,True,True,False,False,False
1571,DFP,18.23,18.65,17.73,17.71,17.63,True,15.46,19.17,89.68,True,True,True,True,False,False,True,True,False
1572,DFS,129.16,122.3,104.8,103.63,102.79,True,80.49,131.09,102.38,True,True,True,True,True,True,True,True,True
1573,DG,142.93,149.39,132.39,137.97,139.34,False,101.83,221.55,77.78,True,False,False,False,False,True,False,True,False
1574,DGHI,1.38,1.52,1.47,1.49,1.52,False,0.89,2.5,80.16,False,False,False,False,False,True,False,True,False
1575,DGICA,13.87,13.9,14.19,14.31,14.42,False,13.22,15.74,69.84,False,False,False,False,False,False,True,False,False
1576,DGICB,12.83,13.49,13.88,13.9,13.97,False,12.6,15.8,73.02,False,False,False,False,False,False,True,True,False
1577,DGII,30.37,30.2,26.97,29.0,29.72,False,22.07,42.94,92.06,True,False,False,False,True,True,False,True,False
1578,DGLY,2.11,2.32,2.23,2.6,2.78,False,1.77,4.79,68.25,False,False,False,False,False,False,False,False,False
1579,DGX,136.54,128.51,130.2,131.27,132.05,False,120.62,146.84,73.02,True,False,False,False,True,False,True,True,False
1580,DH,7.39,8.29,8.22,8.76,9.04,False,5.7,12.12,77.78,False,False,False,False,False,False,False,True,False
1581,DHAC,12.0,11.88,12.11,12.05,11.99,True,11.23,13.89,76.98,False,True,True,False,True,False,True,True,False
1582,DHC,2.43,2.68,2.56,2.58,2.56,True,0.83,3.8,81.75,False,False,True,False,False,True,False,True,False
1583,DHCNI,13.66,14.69,14.51,14.34,14.22,True,10.21,15.8,87.3,False,True,True,True,False,True,True,True,False
1584,DHF,2.33,2.35,2.27,2.26,2.24,True,2.06,2.42,81.75,True,True,True,True,False,False,True,True,False
1585,DHI,148.59,151.63,136.41,132.76,129.47,True,100.66,164.55,103.97,True,True,True,True,False,True,True,True,False
1586,DHIL,153.46,151.19,158.21,162.22,164.29,False,144.68,187.24,79.37,False,False,False,False,True,False,True,True,False
1587,DHR,253.38,248.72,229.45,228.19,225.06,True,185.1,256.19,92.86,True,True,True,True,True,True,True,True,True
1588,DHT,11.34,11.22,10.68,10.34,10.05,True,7.68,11.88,76.98,True,True,True,True,True,True,True,True,True
1589,DHX,2.38,2.54,2.55,2.83,2.97,False,2.05,4.2,80.95,False,False,False,False,False,False,False,True,False
1590,DHY,2.02,2.0,1.94,1.93,1.92,True,1.78,2.06,87.3,True,True,True,True,True,False,True,True,False
1591,DIAX,14.03,14.32,14.0,14.06,14.06,True,12.81,14.94,83.33,False,False,True,False,False,False,True,True,False
1592,DIBS,5.35,5.42,4.69,4.53,4.35,True,3.52,6.15,88.1,True,True,True,True,False,True,True,True,False
1593,DIN,44.94,45.75,46.88,49.31,50.74,False,42.43,68.56,72.22,False,False,False,False,False,False,False,True,False
1594,DINO,57.79,58.98,56.29,55.83,54.37,True,38.26,63.71,84.92,True,True,True,True,False,True,True,True,False
1595,DIOD,70.12,68.49,71.28,74.71,76.8,False,60.74,95.81,74.6,False,False,False,False,True,False,False,True,False
1596,DIS,114.1,113.82,97.53,94.61,92.09,True,79.32,122.82,88.1,True,True,True,True,True,True,True,True,True
1597,DIST,10.69,10.69,10.63,10.58,10.54,True,10.23,11.3,92.86,True,True,True,True,False,False,True,True,False
1598,DIT,160.0,187.96,189.39,196.57,199.32,False,158.19,243.0,75.4,False,False,False,False,False,False,False,True,False
1599,DJCO,362.01,354.51,327.96,319.7,313.19,True,270.51,395.44,101.59,True,True,True,True,True,True,True,True,True
